ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS
bbd79709-5917-414d-97ab-8bb7749ed829,1985-12-06,,999-19-2513,S99932916,X33588531X,Mrs.,Lynn917,Osinski784,,Lueilwitz711,M,black,dominican,F,Euclid,1033 Cummerata Union Parma Heights Ohio 44130 US
2d89be62-7f52-4453-b541-c85422f78fd8,1961-06-23,,999-72-8001,S99924354,X49087282X,Mrs.,Amalia471,Miramontes145,,Granado100,M,black,dominican,F,Cleveland,381 Botsford Ferry Unit 61 Riverside Ohio 45403 US
61d960e8-98d8-44a6-8c64-5552dde8eef5,1976-01-22,,999-74-3922,S99925810,X60935860X,Mrs.,Ray930,Gerhold939,,Murray856,M,white,portuguese,F,Springboro,1033 Ziemann Forge Dublin Ohio 43002 US
15c321e7-5ffd-45cc-ab21-1420893ae77f,1993-06-22,,999-56-5752,S99911078,X69735956X,Mr.,Buck819,Braun514,,,,hispanic,puerto_rican,M,Cleveland,1038 Kub Drive Suite 55 North College Hill Ohio 45224 US
94526337-3e24-4720-b8c1-6ee85264a2d5,1993-12-20,,999-95-1482,S99926033,X80790902X,Ms.,Shawnda528,Marquardt819,,,,white,irish,F,Solon,180 Williamson Pathway Apt 66 Cleveland Ohio 44101 US
345acf69-6841-4050-8247-cb19abda18a2,1989-06-08,,999-88-2763,S99959322,X79322829X,Mrs.,Lamonica504,Kilback373,,Borer986,M,white,french,F,Eastlake,453 Konopelski Avenue Moraine Ohio 45342 US
a7d15c85-d2d2-47f6-86a9-4a9173a7898c,1962-08-23,,999-53-5344,S99984921,X36143453X,Mr.,Bradford382,Maggio310,,,S,white,american,M,Brattonship,107 McClure Club Apt 45 Sandusky Ohio 44839 US
f8bc186e-53a2-470e-9856-b29941532b0f,1983-12-31,,999-46-1324,S99942450,X61264873X,Ms.,Christin490,Waters156,,,S,black,african,F,Forest Park,550 Stroman Trafficway Apt 54 North Royalton Ohio 44133 US
f74c1367-dde5-464a-9d23-e5b1be16d543,2013-03-31,,999-39-2872,,,,Tobi258,Halvorson124,,,,white,french,F,Streetsboro,735 Eichmann Frontage road Apt 37 Columbus Ohio 43002 US
c52eda6a-d4e4-45c9-abfa-b7d0bd516aca,2002-07-12,,999-48-6032,,,,Jesse626,Collier206,,,,white,italian,M,Springfield,1021 Lehner Wynd Dayton Ohio 45377 US
3ae04f82-7b88-49f7-b317-9ae25a6fc174,2009-10-22,,999-76-4542,,,,Greg949,Cummings51,,,,white,irish,M,Gahanna,920 Hyatt Green Columbus Ohio 43002 US
592f8f64-9bcb-45dc-ac33-7ca8b038dbf7,1931-07-29,2000-09-06,999-90-9911,S99922497,X7781312X,Mrs.,Loree183,Casper496,,Schowalter414,M,white,irish,F,Miamiship,828 Turner Loaf Unit 48 Columbus Ohio 43002 US
122e6da5-b52a-4ce3-8329-a65c8f9ac670,1986-03-10,,999-34-5368,S99930860,X22761260X,Mrs.,Era940,Jones311,,Sporer811,M,white,american,F,Columbus,668 Bins Ferry Columbus Ohio 43002 US
e513c177-8fde-4abb-9907-24888581328b,1961-11-08,,999-13-2024,S99978515,X62061831X,Mrs.,Tatiana738,Osinski784,,Wisozk929,M,white,russian,F,Avon Lake,913 Stokes Vale Columbus Ohio 43002 US
246465ba-bed5-45a6-a365-29d5a8c0e573,1952-02-16,2016-07-23,999-87-6217,S99948796,X56409367X,Ms.,Zenaida56,Smitham825,,,S,white,polish,F,Wickliffe,863 McLaughlin Track Suite 41 Blue Ash Ohio 45236 US
02b31e63-0867-4d21-a24f-785759e1926f,1963-05-29,,999-22-5551,S99910435,X81278104X,Mr.,Saul605,Vandervort697,,,M,white,irish,M,Cincinnati,507 Hauck Drive Unit 11 Avon Ohio 44011 US
c30fb2ab-00e8-4e9a-8cc2-c5951b98f246,1952-06-12,,999-26-8748,S99923003,X72342007X,Mr.,Garfield38,Zulauf375,,,M,white,irish,M,Jefferson village,293 Torp Haven Unit 95 St. Clairship Ohio  US
80d6446f-84ef-4839-bbdc-7b46356c2925,1993-05-07,,999-79-5471,S99966820,X53612491X,Ms.,Chae49,Mills423,,,,white,french,F,Cleveland,228 Cassin Trailer Apt 11 Middleburyship Ohio  US
9894b5b7-b088-4e56-a4d0-3dcb35e1b3ef,2001-11-22,,999-26-9622,S99910353,,,Herma433,Stiedemann542,,,,white,polish,F,Brooklyn,648 Streich Bypass Apt 36 Alliance Ohio 44601 US
a6b09006-b67b-4dcb-8d8b-a9eddcc7f523,1939-05-19,,999-10-4928,S99985757,X60364930X,Mrs.,Richelle340,Adams676,,Johnson679,M,white,scottish,F,Northwestship,515 Deckow Viaduct Unit 59 St. Clairship Ohio  US
a4107ee4-0002-4a7b-b765-34e215b35c8e,1970-08-02,,999-71-2745,S99944801,X57683158X,Mr.,Elmer371,Tillman293,,,M,white,italian,M,Maple Heights,425 Gleason Common Apt 55 Lorain Ohio 44001 US
2d07de21-f572-47ab-909e-270230ff4b6a,1965-03-13,,999-49-3101,S99945295,X5046283X,Mrs.,Mai109,Paucek755,,Harris789,M,white,irish,F,Parma,115 Sporer Key Suite 49 Columbus Ohio 43002 US
bfaa5d26-b673-45fa-8e09-e8f97f96b4d2,2008-08-06,,999-73-7701,,,,Ricardo560,Limón43,,,,black,west_indian,M,Columbus,1020 Koss Rest Suite 12 West Carrollton Ohio 45342 US
4b3e3f87-4b41-44cb-aacd-572bde35b494,1940-12-24,,999-26-4844,S99983324,X47233092X,Mr.,Joaquín233,Alcántar600,,,S,black,dominican,M,Wauseon,347 Heathcote Crossroad Warrensville Heights Ohio 44122 US
ea932114-5cd9-4c17-a1ee-3c7b7855c367,2008-12-25,,999-75-1055,,,,Lucien408,Daugherty69,,,,white,portuguese,M,Lebanon,361 Zboncak Extension Apt 76 Andersonship Ohio  US
e1a96303-638d-433c-943c-ed45d853da44,1956-09-10,,999-60-8549,S99982990,X65305842X,Mr.,Nathanael908,Kilback373,,,S,white,german,M,Cincinnati,830 Wisoky Route Blue Ash Ohio 45236 US
4d50a6dc-2470-4871-a35a-e271511f343c,1964-11-15,,999-32-2610,S99935137,X80520152X,Mr.,Lance203,Rice937,,,M,white,german,M,Jackson Center village,962 Mills Crossroad Suite 88 Bowling Green Ohio 43402 US
9bd7026d-e1b6-4e1a-b732-c623be60f61e,1981-09-13,,999-30-3748,S99990373,X12563257X,Mr.,Jospeh459,Raynor401,,,M,white,russian,M,Olmsted Falls,871 Legros Harbor Apt 31 Columbus Ohio 43002 US
24f8aba8-d61a-45c0-b73a-b58531b5de21,1983-04-24,,999-97-1110,S99958639,X18566554X,Mrs.,Latonia966,Kub800,,Klocko335,M,white,italian,F,Westerville,1030 Welch Path Powell Ohio 43065 US
fd4f8a03-7203-4d10-a1ba-5a80e15411e4,2014-05-06,,999-25-5022,,,,Domenic627,Smitham825,,,,white,english,M,Upper Arlington,302 Schroeder Union Unit 97 Kettering Ohio 45409 US
863c98e9-53b0-427d-80de-a9a60b9c5e1b,1974-01-18,,999-49-9907,S99985861,X76240537X,Mr.,Elwood28,Stroman228,,,S,white,irish,M,Bethel village,849 Lesch Ramp Avon Ohio 44011 US
5acfc92f-eaa5-4865-92bd-636c017a720a,1951-01-26,,999-35-6501,S99965680,X77352134X,Mrs.,Ángela136,Flórez858,,Leal292,M,black,dominican,F,Toledo,310 Flatley Underpass Unit 85 Westlake Ohio 44145 US
8e9370ed-df35-4bd9-910c-89984491c7c5,1945-05-31,,999-64-4705,S99919254,X68473272X,Ms.,Kaitlin600,Daugherty69,,,S,white,german,F,Westfield Center village,250 Nikolaus Glen Marysville Ohio 43040 US
74cdcbbb-129f-4d30-b966-cefa7e65a17d,1934-03-11,2011-11-27,999-93-6192,S99931853,X21755582X,Mr.,Cleveland582,Berge125,,,S,white,italian,M,University Heights,699 Bernhard Throughway Hartlandship Ohio  US
f220b2e4-759f-45f1-a72e-7d3a460ef560,2003-06-21,,999-76-5720,,,,Yoshie761,Willms744,,,,white,english,F,Cortland,301 McGlynn Corner Apt 37 Columbus Ohio 43002 US
4e78fd5e-4996-4d43-a628-922d91eaaa85,2015-02-08,,999-94-8021,,,,Sammy219,Feeney44,,,,white,english,M,Columbus,995 Windler Lock Goshenship Ohio  US
16d58d1c-bb29-48e2-8e88-54f66b917d8e,2000-11-09,,999-26-9495,S99989699,,,Octavio643,Ebert178,,,,white,swedish,M,Union,948 Von Gardens Lorain Ohio 44001 US
27db4edf-72ca-4c43-a4ef-7cf25c05af67,1982-12-04,1986-01-11,999-47-8250,,,,Johnie961,Parker433,,,,white,irish,F,Beavercreek,886 Lesch Terrace Mason Ohio 45036 US
8467cc37-635a-430a-9461-71dad861566f,1954-12-24,,999-69-6744,S99963083,X73444442X,Mr.,Carlton317,Fisher429,,,S,white,english,M,Napoleon,476 Bernhard Crossing Apt 92 Dayton Ohio 45377 US
d708903e-e159-4bdb-a247-023d2b301400,2018-04-09,,999-21-5349,,,,Chau65,Hirthe744,,,,white,irish,F,New Madison village,827 Ziemann Ramp Columbus Ohio 43002 US
65b5313f-d258-491f-a9f4-12569875ac84,1972-07-18,2010-02-08,999-45-3311,S99939583,X54232600X,Ms.,Keila316,Kuhlman484,,,S,white,italian,F,Nelsonville,508 Howell Path Cheviot Ohio 45211 US
6a283224-cfa0-423d-8722-3b61c17c9bff,1995-06-09,,999-75-8849,S99929703,X47744286X,Ms.,Mafalda94,Hirthe744,,,,white,swedish,F,Leroyship,684 Kulas Approach Columbus Ohio 43002 US
0d92194b-f8fe-418c-8d98-e5383b7638f9,1991-02-07,,999-36-1596,S99980696,X69311073X,Mr.,Kareem959,Gottlieb798,,,M,white,french_canadian,M,Bay Village,601 Jones Fort Clayton Ohio 45309 US
03b515a5-62f2-482e-947a-c6e8644af629,1960-08-27,,999-91-6705,S99987158,X77393590X,Mr.,Alton320,Satterfield305,,,M,white,italian,M,Cleveland,1069 Fisher Frontage road Apt 57 Hartlandship Ohio  US
2d0b5b02-415b-4f41-8417-06669b542128,1980-08-15,,999-44-1566,S99988168,X76924408X,Mr.,Mark765,Hirthe744,,,M,white,scottish,M,Marion,842 Lang Divide Suite 18 Cincinnati Ohio 45202 US
a39acb9b-9ddf-4990-817d-b2224b7817ec,1977-07-03,,999-46-1964,S99947025,X85710757X,Mrs.,Lasonya941,Welch179,,Grimes165,M,asian,chinese,F,Mayfield Heights,596 Macejkovic Well Suite 6 Xenia Ohio 45385 US
222137cb-042e-48e8-933f-4f861f0a4c30,2014-07-10,,999-75-1856,,,,Scotty190,Hintz995,,,,white,polish,M,Cincinnati,636 Satterfield Burg Cincinnati Ohio 45202 US
e07ac6d0-33e7-4827-919d-bfce7a17085b,2015-04-22,,999-50-4424,,,,Ricardo560,Wiegand701,,,,white,portuguese,M,Cleveland,1059 Renner Bay Brunswick Hillsship Ohio  US
a2fc5879-bd6d-4370-884c-fd6a46b488ac,1961-10-23,,999-44-3431,S99924348,X68185290X,Mr.,Burl285,McGlynn426,,,M,white,irish,M,Forest Park,417 Konopelski Lock Mason Ohio 45036 US
28a1a564-fdc1-40dc-b216-90c58d2ad8eb,1974-12-21,,999-14-2870,S99969809,X86933347X,Mrs.,Brittni468,O'Connell601,,Boyer713,M,black,dominican,F,Lorain,304 Koss Branch Cheviot Ohio 45211 US
1e04c202-9ea3-4ec2-b0d2-9c96dad46806,1951-06-07,,999-83-9033,S99936778,X906830X,Mrs.,Leonor133,Rascón630,,Tafoya874,M,black,west_indian,F,Fairview Park,882 Wiegand Crossing Warrensville Heights Ohio 44122 US
e5f2fac9-c2cc-408b-a05a-75372e0dd2e3,1972-05-21,,999-84-7848,S99954222,X59304843X,Mrs.,Mistie167,Lemke654,,Erdman779,M,asian,asian_indian,F,Columbus,546 Marquardt Orchard Westerville Ohio 43081 US
7c85be96-e0bc-4112-8ea7-36c785ef9859,2007-09-11,,999-67-1998,,,,Jolyn4,Gottlieb798,,,,white,german,F,Columbus,1007 Sanford View New Philadelphia Ohio 44622 US
44589ba7-2e68-4ee9-81f3-bb3a8dea2ae3,1999-12-05,,999-97-6464,S99918820,,Ms.,Raquel318,Mata817,,,,black,west_indian,F,Ravennaship,545 Vandervort Boulevard University Heights Ohio 44118 US
527dd27d-1d4a-423d-a2e0-39e569cd6d38,2007-08-30,,999-95-3684,,,,Santo387,Cruickshank494,,,,white,german,M,Independence,491 Harber Brook Cleveland Ohio 44101 US
8b8ffd01-92c6-418b-a65f-15a67835e1a1,1995-01-21,,999-53-8542,S99939278,X62327965X,Mr.,Fidel864,Gibson10,,,,white,french_canadian,M,Columbus,631 Breitenberg Union Cleveland Heights Ohio 44106 US
56f76c85-3f84-4d20-932b-ebccff9572f5,1965-08-05,,999-39-6518,S99952508,X12828921X,Mrs.,Eleanore671,Wintheiser220,,Schinner682,M,white,irish,F,Warren,341 Walsh Bypass Garfield Heights Ohio 44105 US
b1bf822e-aca6-4f73-bc4f-e7aa5bf0f068,1937-11-17,2016-10-19,999-20-1806,S99947174,X19066890X,Mr.,Brain142,Denesik803,,,M,white,french,M,Toledo,527 Thiel Arcade Suite 45 Nimishillenship Ohio  US
aaf7a7d6-ba5c-4107-933d-59f305d85a68,1985-03-12,,999-19-6196,S99944011,X72040637X,Mrs.,Keitha498,Schiller186,,Borer986,M,white,american,F,Cincinnati,443 Nitzsche Branch Unit 44 New Philadelphia Ohio 44622 US
f179bd5a-f003-448f-a669-885ad8a9b233,2005-04-23,,999-20-4920,,,,Marcellus830,Lemke654,,,,white,irish,M,Lakewood,323 McKenzie Junction Dayton Ohio 45377 US
5cb6235c-4e45-4f07-a0b9-eac357380e96,1973-09-20,,999-94-2639,S99940869,X86397648X,Mr.,Pasquale620,Connelly992,,,M,white,french,M,Toledo,918 Altenwerth Passage Unit 97 Bellbrook Ohio 45305 US
5b3e3ba8-b109-4d28-a8bf-3fbca442ce1f,2005-07-12,,999-93-6712,,,,Shelton25,Stehr398,,,,white,italian,M,Hudson,1062 Conn Trace Unit 76 Nimishillenship Ohio  US
f275ff9c-0cef-423e-aca7-3fd82e4ce33a,1951-12-19,1991-10-30,999-60-5274,S99911683,X82596642X,Mr.,Stanford577,Quigley282,,,M,white,english,M,Marion,917 Konopelski Forge Apt 13 Aurora Ohio 44202 US
e825d1bd-9d4c-4a2d-86a7-980fdf08d6ad,1991-04-14,,999-44-1348,S99922494,X50161926X,Mr.,Jamey282,Jenkins714,,,M,white,english,M,Rossford,1020 Aufderhar Common Columbus Ohio 43002 US
d9d7f686-4727-49e3-82e5-e9a60a3a1f35,1953-05-17,1992-12-11,999-82-1251,S99941149,X60343355X,Mrs.,Leone669,Lesch175,,Kerluke267,M,white,irish,F,Toledo,528 Christiansen Bay Suite 88 Eastlake Ohio 44095 US
9831610b-1783-431f-b587-c83fe19488e8,1951-05-26,,999-86-3752,S99979006,X6652237X,Mrs.,Niesha86,Weimann465,,Cormier289,M,white,italian,F,Middletown,916 Hermiston Loaf Suite 19 Reedship Ohio  US
4a56e464-3375-4e81-898a-36fc01bfec98,2000-02-18,,999-25-2860,S99931708,,Mr.,Rodrigo242,Carranza218,,,,black,west_indian,M,Cleveland,151 Eichmann Union Apt 74 Aurora Ohio 44202 US
3fde5134-18b3-4b33-85f4-82ada4775339,1957-12-06,,999-27-6187,S99915960,X10775877X,Mr.,Amado512,Roberts511,,,M,white,italian,M,Columbus,505 Bogisich Bay Unit 93 Oliveship Ohio  US
d292a604-0ca6-4fd2-a9e5-bb3660175de4,1977-10-19,,999-15-4968,S99938055,X13299498X,Mrs.,María842,Mena475,,Yáñez198,M,black,west_indian,F,Cincinnati,279 Gusikowski Trace Unit 29 Trenton Ohio 45042 US
94c9968f-fe1b-4b5a-b38c-6697d3a517ea,1988-01-12,,999-53-8580,S99912168,X26628470X,Mrs.,Cher186,Bosco882,,Volkman526,M,white,portuguese,F,East Cleveland,136 Pfeffer Gateway Brunswick Ohio 44212 US
c331a048-4b54-45fa-9b12-ffc006dd3d2c,1936-10-08,,999-18-3135,S99952824,X609061X,Mr.,Brad867,Gutmann970,,,M,white,english,M,Ironton,208 Mayer Estate Suite 80 Circlevilleship Ohio  US
e2a2c31f-ee2a-4f5e-9a21-ff2e6592c616,1978-06-03,,999-37-2900,S99998242,X74925992X,Mr.,Marcos263,Marroquín624,,,M,black,dominican,M,Columbus,228 Lang Ville Toledo Ohio 43537 US
56d12c36-e8bc-426f-8da7-de084aaac2d3,1999-11-04,,999-25-9376,S99970193,,Mr.,Marcelino726,Sanford861,,,,white,russian,M,Strongsville,116 Rosenbaum Flat Independence Ohio 44125 US
b5eca2bf-b69b-4970-8b22-47bf317af525,2002-08-15,,999-30-7968,,,,Leonard963,Hane680,,,,white,german,M,Toledo,509 Dibbert Run Suite 66 Akron Ohio 44203 US
53ccf352-2352-4c14-a2f8-7ab4521a38cd,2003-06-05,,999-74-4660,,,,Marcelo725,Lesch175,,,,white,italian,M,North Royalton,654 Mraz Manor Suite 36 Massillon Ohio 44618 US
7e5f22c9-49ad-4c80-be62-a30291b959b2,2010-03-11,,999-90-4018,,,,Kali995,Strosin214,,,,white,italian,F,Columbus,1042 Greenfelder Underpass Munsonship Ohio  US
618207e2-4210-46cf-91a7-c68a6cc5ce56,1996-04-23,,999-84-4024,S99979988,X80164942X,Ms.,Talisha682,Schmidt332,,,,white,scottish,F,Ripleyship,793 Gulgowski Common Montgomery Ohio 45140 US
6fa2541e-864d-482b-983f-c0d411b97378,2000-10-31,,999-94-2427,S99957900,,,Dorotea472,Nava670,,,,black,west_indian,F,St. Clairsville,131 Strosin Viaduct Apt 34 Springdale Ohio 45240 US
56d8de4c-3f6b-4f11-acd1-138c3d02073d,1986-01-31,,999-71-5297,S99965993,X84800268X,Mrs.,Meagan221,Terry864,,Halvorson124,M,white,english,F,Toledo,689 Vandervort Lane Apt 72 Columbus Ohio 43002 US
1a26533b-12ac-4c64-bd4f-996916aa5b71,1995-05-19,,999-34-2427,S99946489,X19179865X,Ms.,Akilah516,D'Amore443,,,,white,american,F,Malvern village,807 Lueilwitz Green Painesville Ohio 44045 US
6923db25-ee3b-4d68-bcd6-282b2c661246,1981-09-02,,999-40-2801,S99924837,X55424667X,Mr.,Galen747,Schmitt836,,,M,white,french,M,Columbus,128 Cummerata Dale Unit 74 Massillon Ohio 44618 US
4d22793b-5c6c-4130-b4e3-ea57e7ee8e2c,1993-11-26,,999-91-4253,S99931486,X53277166X,Ms.,Corliss645,Gerlach374,,,,white,portuguese,F,Delhiship,426 Bradtke Boulevard Suite 53 Beavercreek Ohio 45301 US
2f546cef-b299-4107-98c7-2e9abc010848,1987-05-12,,999-69-4532,S99981722,X77660861X,Mrs.,Ching589,Hettinger594,,Mante251,M,black,african,F,Waterlooship,749 Tremblay Harbor Apt 13 Solon Ohio 44022 US
c1e0531b-f37e-4b90-b8f7-62e50abb3988,1968-07-28,,999-18-8250,S99914421,X12338903X,Ms.,Mireille557,Sauer652,,,S,white,irish,F,Toledo,442 Ankunding Underpass Suite 34 Montgomery Ohio 45140 US
823c4899-c480-4698-a9ad-8db2eaa68f29,1920-06-11,2001-10-30,999-13-3907,S99998119,X3721750X,Mrs.,Hanna456,Mosciski958,,Reynolds644,M,white,german,F,Guilfordship,469 Wyman Extension Apt 82 Eastlake Ohio 44095 US
90929ed9-450d-4182-b6b0-2a1b221d1437,2008-08-12,,999-20-4329,,,,Phillip440,Cormier289,,,,white,italian,M,Sycamoreship,673 Grimes Vista Centerville Ohio 45685 US
648f6481-db3c-415a-ae13-8f1029f2ab8a,2010-01-09,,999-27-9013,,,,Alejandro916,Linares712,,,,black,dominican,M,Cleveland Heights,192 Littel Parade Prairieship Ohio  US
2b068946-045c-4833-8db5-1401e0b92c09,1968-07-19,,999-74-6287,S99979576,X87704008X,Mrs.,Diana207,Reynolds644,,Schuster709,M,white,irish,F,Brimfieldship,365 Jenkins Gardens Colerainship Ohio  US
85a2ce72-8c5b-4b06-aeac-6f9a3430e695,1922-04-02,2009-03-08,999-79-8829,S99954662,X19265350X,Ms.,Freddie621,Hane680,,,S,white,portuguese,F,Columbus,100 Kreiger Crossing Apt 43 Cleveland Ohio 44101 US
cd3b4f9d-0177-476c-91de-a9883bdf50cb,1992-05-17,2014-12-07,999-48-6269,S99981876,X34330552X,Ms.,Carlene772,Hintz995,,,,white,italian,F,Clayship,848 Hamill Vale Suite 78 Columbus Ohio 43002 US
b6f252f3-6a6f-47b4-bb17-f039bbde6a89,1995-11-21,,999-22-2349,S99942739,X17168951X,Ms.,Ayanna800,Waelchi213,,,,white,german,F,Cincinnati,742 Schulist Row Unit 42 Gahanna Ohio 43004 US
fc767b58-9644-4a62-9353-bcd936e5cdfb,2010-06-25,,999-26-1033,,,,Georgianna701,Hane680,,,,white,french,F,Parma,874 Krajcik Bay Suite 75 Dayton Ohio 45377 US
95cc3c4c-a7ad-4c45-83db-a8eb74c6a520,1971-01-04,,999-32-9271,S99998942,X6940047X,Mrs.,Laurette750,King743,,Pagac496,M,white,italian,F,New Philadelphia,228 Corkery Throughway Suite 67 Bellevue Ohio 44811 US
cd3fa3ab-0f89-4b60-8065-1924132571e5,1953-06-01,1970-08-17,999-94-8073,S99951438,,,Evette961,McClure239,,,,black,african,F,Austintownship,1006 Carter Wynd Apt 85 Cleveland Ohio 44101 US
457968e0-9744-4b2f-9565-fee96053f503,2016-07-23,,999-32-1236,,,,Billie243,Powlowski563,,,,white,irish,F,Akron,436 Stoltenberg Rest Cleveland Ohio 44101 US
febfeb72-9f8b-411e-874a-2afbc9c3d875,1954-06-02,,999-96-7343,S99980652,X35668396X,Mr.,Brad867,Trantow673,,,M,white,portuguese,M,Maple Heights,810 Johnston Hollow Unit 17 Columbus Ohio 43002 US
54e4f8dd-5fbd-42bd-8899-2b220564e44f,2002-06-10,,999-96-5676,,,,Kelsi424,Hettinger594,,,,white,irish,F,Cincinnati,793 Mertz Club Apt 23 Ontario Ohio 44903 US
6c2b3d07-7983-426b-9e72-5af3c3496697,1969-01-20,,999-98-7219,S99999968,X19879687X,Mrs.,Shanika235,O'Kon634,,Roberts511,M,white,french,F,Willoughby,170 Sipes Key Powell Ohio 43065 US
f9a6ee02-3030-465f-a63d-f31150044e2e,1972-08-01,,999-52-5961,S99952273,X47669974X,Mrs.,Ngoc221,Shields502,,Schmidt332,M,white,irish,F,Cleveland Heights,511 Boehm Overpass Barberton Ohio 44203 US
35d07b76-c9b0-4294-ad8e-91303e21ac97,1967-04-07,,999-58-6312,S99934691,X64241851X,Mr.,Thad495,Orn563,,,M,white,irish,M,Columbus,957 Nader Esplanade Unit 18 Alliance Ohio 44601 US
6ed13c7b-ce9e-44dc-8b61-0f26fdf4bb32,1965-09-22,,999-25-1057,S99953151,X71390992X,Mrs.,Marna905,Weber641,,Huel628,M,white,portuguese,F,Washington Court House,945 O'Hara Forge Broadview Heights Ohio 44133 US
71d958f2-0c0c-4c3e-b2e1-54a3335ede67,1951-03-19,,999-55-7572,S99911654,X76785158X,Mrs.,Halina47,Rowe323,,Runolfsdottir785,M,white,american,F,Jackson Center village,897 Blick Ferry Unit 4 Eastlake Ohio 44095 US
e4613b40-361b-48ec-97ff-d8a2caad7100,1956-02-28,,999-70-5215,S99938690,X61378201X,Mr.,Chung121,Klocko335,,,S,asian,asian_indian,M,Columbus,412 Rau Key Columbus Ohio 43002 US
db3580dc-5bf7-4139-aa8b-c253109aeaac,1953-05-07,,999-47-5004,S99945473,X63848343X,Mr.,Buck819,Oberbrunner298,,,S,white,swedish,M,Cleveland,986 Rolfson Course Suite 14 Congressship Ohio  US
fc9a77c9-f8e5-4edd-a786-edee8cfa71c7,1972-05-25,,999-63-3917,S99935098,X19221955X,Mrs.,Candis134,Murphy561,,Cassin499,M,white,french,F,Euclid,746 Marquardt Heights Springfield Ohio 45502 US
e8fec8b6-2be8-4c28-87f2-fc5fdfff9750,1953-11-10,,999-89-7441,S99983078,X59968083X,Mr.,Chad48,Harvey63,,,S,white,english,M,Dudleyship,735 Little Common Apt 67 Eatonship Ohio  US
75ed3f90-2edb-4cb7-8bf1-fa8f223f36a7,1976-06-09,,999-85-4515,S99950080,X78575295X,Mrs.,Willa615,Gusikowski974,,Hane680,M,white,french,F,Perrysburg,600 Dickens Dam New Philadelphia Ohio 44622 US
21199938-c296-41e5-adc6-6b8344c4effa,1970-08-12,,999-39-3104,S99942428,X56623649X,Mrs.,Johnny786,Blanda868,,Labadie908,M,white,english,F,Columbus,403 Terry Bridge Columbus Ohio 43002 US
a7d52918-f930-4e0b-a20b-9bf3caca531f,1962-05-02,,999-54-6405,S99948611,X88804421X,Mr.,Archie818,Schinner682,,,M,white,polish,M,Belpre,382 Huel Estate Cincinnati Ohio 45202 US
87cb1197-f1d4-4764-b51c-3aa1e6f34004,2004-12-30,,999-22-6582,,,,Sylvester827,Schmitt836,,,,white,french_canadian,M,Mentor,1045 O'Reilly Arcade Lyndhurst Ohio 44122 US
a5fff761-4d13-4e09-bd01-30334931f912,1987-01-28,,999-89-7115,S99955916,X6225458X,Mrs.,Lara964,Krajcik437,,Stoltenberg489,M,black,african,F,Colerainship,786 Becker Crossing Unit 12 Westlake Ohio 44145 US
2e20a7a3-5d82-4f82-982b-526505afc937,1952-05-19,2015-10-19,999-80-9154,S99963544,X51057264X,Mr.,Ward668,Thompson596,,,M,white,italian,M,Moraine,471 Price Terrace East Cleveland Ohio 44106 US
f8efaef9-dde9-438a-9399-cdada2db5d15,1981-11-02,,999-76-3713,S99923831,X75680045X,Mr.,Harvey63,Lynch190,,,M,white,irish,M,Amberley village,600 Nikolaus Brook Suite 70 Madeira Ohio 45227 US
8e173a37-261a-45d7-8f44-58960538e646,1951-09-18,2015-12-08,999-63-8755,S99992099,X8503940X,Mrs.,Dolores502,Feest103,,Nicolas769,M,white,irish,F,Glandorf village,299 Hahn Course Mentor Ohio 44060 US
51da51e8-c006-4a8b-8bdc-615fcab59d7e,2014-04-22,,999-28-1613,,,,Jerica256,Hansen121,,,,white,irish,F,Toledo,179 Hodkiewicz Grove Unit 63 East Cleveland Ohio 44106 US
4720ff58-f5c2-4bb4-898a-ad3810ed082e,1998-10-28,,999-98-1831,S99934465,,Ms.,Elodia940,Brown30,,,,white,irish,F,Columbus,255 Bins Annex Centerville Ohio 45685 US
e6865694-5500-4d37-b7b7-942f28c3e3df,2010-03-31,,999-55-1324,,,,Missy373,Baumbach677,,,,black,dominican,F,South Bloomfield village,123 Mayer Ferry Apt 10 University Heights Ohio 44118 US
33c16a09-7255-4624-b80b-27ce36720023,1956-02-21,,999-49-5694,S99933551,X84358635X,Mrs.,Takisha161,Mann644,,Rowe323,M,white,irish,F,Akron,892 Wuckert Path Bowling Green Ohio 43402 US
af7c4902-7495-4174-8384-2f5bf399b2aa,1993-10-04,,999-41-2887,S99998567,X26527134X,Ms.,Miguelina323,McKenzie376,,,,white,french,F,Blue Rockship,232 Keeling Esplanade Tiffin Ohio 44883 US
f16972d4-9100-42ba-b535-b723056a20e8,1961-07-15,,999-93-2687,S99968712,X35158080X,Mr.,Toby274,Dibbert990,,,M,white,portuguese,M,Strongsville,490 Mills Grove Lorain Ohio 44001 US
745ecab5-6af6-4d1f-a042-453f81be58b5,2009-02-09,,999-50-6341,,,,Mack300,Adams676,,,,white,english,M,Washington Court House,340 Kovacek Port Columbus Ohio 43002 US
d50ceaf1-bf0b-4a85-82a2-191a483a1491,1992-10-26,,999-76-6368,S99915582,X21751382X,Mr.,Edmund685,Watsica258,,,,white,italian,M,Andersonship,1046 Douglas Walk Dover Ohio 44622 US
